hanzi,pinyin,levels,entryIds,file,bytes,status,source,sourceUrl,sourceUrls,license,qualityNote
之内,zhī nèi,5,4244,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之内.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8B%E5%86%85.mp3,,CC-BY-SA,
之前,zhī qián,4,1943,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之前.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8B%E5%89%8D.mp3,,CC-BY-SA,
之后,zhī hòu,4,1941,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之后.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8B%E5%90%8E.mp3,,CC-BY-SA,
之外,zhī wài,5,4245,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之外.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8B%E5%A4%96.mp3,,CC-BY-SA,
之类,zhī lèi,6,5380,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之类.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8B%E7%B1%BB.mp3,,CC-BY-SA,
之间,zhī jiān,4,1942,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-之间.mp3,19231,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jian1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
乌云,wū yún,6,5179,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乌云.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%8C%E4%BA%91.mp3,,CC-BY-SA,
乐,lè,3,1705,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乐.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%90.mp3,,CC-BY-SA,
乐曲,yuè qǔ,6,5232,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乐曲.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%90%E6%9B%B2.mp3,,CC-BY-SA,
乐观,lè guān,5,2690,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乐观.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%90%E8%A7%82.mp3,,CC-BY-SA,
乐趣,lè qù,5,2691,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乐趣.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%90%E8%B6%A3.mp3,,CC-BY-SA,
乐队,yuè duì,3,2145,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乐队.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%90%E9%98%9F.mp3,,CC-BY-SA,
乘,chéng,4 6,1078 3757,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乘.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%98.mp3,,CC-BY-SA,
乘坐,chéng zuò,4,1083,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乘坐.mp3,18399,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-cheng2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zuo4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
乘客,chéng kè,4,1080,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乘客.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%98%E5%AE%A2.mp3,,CC-BY-SA,
乘车,chéng chē,5,3355,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乘车.mp3,18817,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-cheng2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-che1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
乙,yǐ,5,3361,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乙.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%99.mp3,,CC-BY-SA,
九,jiǔ,1,95,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-九.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%9D.mp3,,CC-BY-SA,
也,yě,1,253,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-也.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%9F.mp3,,CC-BY-SA,
也好,yě hǎo,6,5131,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-也好.mp3,21736,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ye3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hao3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
也许,yě xǔ,4,1861,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-也许.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%9F%E8%AE%B8.mp3,,CC-BY-SA,
习惯,xí guàn,3,885,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-习惯.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A0%E6%83%AF.mp3,,CC-BY-SA,
乡,xiāng,5,3246,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乡.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A1.mp3,,CC-BY-SA,
乡村,xiāng cūn,5,3248,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乡村.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A1%E6%9D%91.mp3,,CC-BY-SA,
书,shū,1,190,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A6.mp3,,CC-BY-SA,
书包,shū bāo,2,435,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书包.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A6%E5%8C%85.mp3,,CC-BY-SA,
书店,shū diàn,1,191,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书店.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A6%E5%BA%97.mp3,,CC-BY-SA,
书房,shū fáng,5,3057,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书房.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shu1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-fang2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
书架,shū jià,5,3058,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书架.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A6%E6%9E%B6.mp3,,CC-BY-SA,
书柜,shū guì,5,3949,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书柜.mp3,18813,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shu1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-gui4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
书桌,shū zhuō,5,3950,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书桌.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shu1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhuo1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
书法,shū fǎ,5,3056,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-书法.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%A6%E6%B3%95.mp3,,CC-BY-SA,
买,mǎi,1,116,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-买.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%B0.mp3,,CC-BY-SA,
买卖,mǎi mai,5,2749,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-买卖.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%B0%E5%8D%96.mp3,,CC-BY-SA,
乱,luàn,4,1492,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乱.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B9%B1.mp3,,CC-BY-SA,
乳制品,rǔ zhì pǐn,6,5013,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-乳制品.mp3,30514,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ru3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-pin3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
了,le,1,108,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-了.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%86.mp3,,CC-BY-SA,
了不起,liǎo bu qǐ,5,2720,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-了不起.mp3,13164,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%86%E4%B8%8D%E8%B5%B7.mp3,,CC-BY-SA,
了解,liǎo jiě,3,757,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-了解.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%86%E8%A7%A3.mp3,,CC-BY-SA,
争,zhēng,5,3488,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-争.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%89.mp3,,CC-BY-SA,
争取,zhēng qǔ,5,3489,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-争取.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%89%E5%8F%96.mp3,,CC-BY-SA,
争夺,zhēng duó,6,5284,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-争夺.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%89%E5%A4%BA.mp3,,CC-BY-SA,
争议,zhēng yì,6,5287,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-争议.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%89%E8%AE%AE.mp3,,CC-BY-SA,
争论,zhēng lùn,6,5285,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-争论.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%89%E8%AE%BA.mp3,,CC-BY-SA,
事,shì,1,187,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B.mp3,,CC-BY-SA,
事业,shì yè,5,3040,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事业.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E4%B8%9A.mp3,,CC-BY-SA,
事件,shì jiàn,5,3032,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事件.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E4%BB%B6.mp3,,CC-BY-SA,
事先,shì xiān,5,3038,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事先.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E5%85%88.mp3,,CC-BY-SA,
事后,shì hòu,6,4800,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事后.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hou4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
事实,shì shí,5,3035,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事实.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E5%AE%9E.mp3,,CC-BY-SA,
事实上,shì shí shàng,3,1931,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事实上.mp3,30098,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shang4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
事情,shì qing,2,432,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事情.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E6%83%85.mp3,,CC-BY-SA,
事故,shì gù,5,3031,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事故.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E6%95%85.mp3,,CC-BY-SA,
事物,shì wù,5,3037,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-事物.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8B%E7%89%A9.mp3,,CC-BY-SA,
二,èr,1,49,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-二.mp3,7522,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8C.mp3,,CC-BY-SA,
二手,èr shǒu,5,2314,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-二手.mp3,19856,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-er4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shou3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
二维码,èr wéi mǎ,5,2315,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-二维码.mp3,29260,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-er4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wei2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ma3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
于,yú,6,5206,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-于.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8E.mp3,,CC-BY-SA,
于是,yú shì,4,1896,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-于是.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8E%E6%98%AF.mp3,,CC-BY-SA,
亏,kuī,5,2679,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-亏.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%8F.mp3,,CC-BY-SA,
云,yún,4,1911,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-云.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%91.mp3,,CC-BY-SA,
互动,hù dòng,5,2492,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-互动.mp3,16930,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-dong4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
互相,hù xiāng,4,1301,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-互相.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%92%E7%9B%B8.mp3,,CC-BY-SA,
互联网,hù lián wǎng,4,1299,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-互联网.mp3,29260,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-lian2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wang3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
五,wǔ,1,223,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-五.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%94.mp3,,CC-BY-SA,
五颜六色,wǔ yán liù sè,5,3214,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-五颜六色.mp3,37410,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wu3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yan2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-liu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-se4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
井,jǐng,6,4322,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-井.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%95.mp3,,CC-BY-SA,
亚军,yà jūn,6,5100,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-亚军.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%9A%E5%86%9B.mp3,,CC-BY-SA,
亚运会,yà yùn huì,4,3084,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-亚运会.mp3,25916,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ya4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yun4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hui4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
些,xiē,1,239,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-些.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%9B.mp3,,CC-BY-SA,
交,jiāo,4,1367,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4.mp3,,CC-BY-SA,
交代,jiāo dài,5,3637,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交代.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E4%BB%A3.mp3,,CC-BY-SA,
交往,jiāo wǎng,5,2589,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交往.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E5%BE%80.mp3,,CC-BY-SA,
交换,jiāo huàn,5,2588,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交换.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E6%8D%A2.mp3,,CC-BY-SA,
交易,jiāo yì,5,2590,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交易.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E6%98%93.mp3,,CC-BY-SA,
交朋友,jiāo péng yǒu,2,771,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交朋友.mp3,28428,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jiao1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-peng2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-you3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
交流,jiāo liú,4,1370,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交流.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E6%B5%81.mp3,,CC-BY-SA,
交给,jiāo gěi,2,770,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交给.mp3,18815,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jiao1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-gei3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
交警,jiāo jǐng,4,1369,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交警.mp3,18397,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jiao1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jing3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
交费,jiāo fèi,3,1622,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交费.mp3,16516,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jiao1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-fei4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
交通,jiāo tōng,4,1372,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交通.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E9%80%9A.mp3,,CC-BY-SA,
交际,jiāo jì,6,4272,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-交际.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A4%E9%99%85.mp3,,CC-BY-SA,
产业,chǎn yè,5,2107,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-产业.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%BA%A7%E4%B8%9A.mp3,,CC-BY-SA,
